EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,p_total_lag,LAMBDA_lag,CASES_100K,label
2002,8,2002.1538461538462,98.80285714285715,60.43857142857143,13.678571428571429,27.015714285714285,49.58,1.3325762158583767,2.8076490704649726,Epi
2002,9,2002.173076923077,97.11714285714285,51.43,14.071428571428571,26.81142857142857,28.55,0.8344903365645134,1.7917234199677787,Pre
2002,10,2002.1923076923076,98.04285714285714,46.207142857142856,15.598571428571427,24.698571428571427,20.5,0.7607853133022963,1.4869457248186202,Pre
2002,11,2002.2115384615386,97.22142857142858,40.57857142857143,17.045714285714286,27.572857142857142,20,0.6811289564064925,1.2837605947191817,Pre
2002,12,2002.2307692307693,97.73285714285714,40.207142857142856,17.375714285714285,23.687142857142856,33.39,0.662850778274855,1.302231970182767,Pre
2002,13,2002.25,97.34714285714286,63.965714285714284,17.48857142857143,27.377142857142857,46.4,0.614850413585178,1.1082825278151207,Pre
2002,14,2002.2692307692307,98.47285714285714,55.401428571428575,16.17142857142857,26.287142857142857,30.44,0.4604556255811551,1.948730111408254,Epi
2002,15,2002.2884615384614,98.18571428571428,57.22428571428571,18.614285714285714,24.675714285714285,13.98,0.27509284728093936,1.3761174720371083,Pre
2002,16,2002.3076923076924,98.66142857142857,54.402857142857144,17.998571428571427,27.544285714285714,2.39,0.2648097743497612,1.0343970259607793,Pre
2002,17,2002.326923076923,98.16,71.26857142857143,16.052857142857142,27.99,7.81,0.3785896848173526,0.9605115241064379,Pre
2002,18,2002.3461538461538,98.65142857142857,60.67857142857143,16.757142857142856,25.517142857142858,15.850000000000001,0.45871851214580395,0.905097397715682,Pre
2002,19,2002.3653846153845,96.64285714285714,67.59,18.345714285714287,26.47714285714286,20.509999999999998,0.37713193270142703,0.8681546467885112,Pre
2002,20,2002.3846153846155,98.91142857142857,59.044285714285714,16.322857142857142,25.082857142857144,1.9400000000000002,0.5521471263239286,0.507962825248597,Pre
2002,21,2002.4038461538462,97.81,65.43714285714286,18.954285714285714,25.175714285714285,45.85,0.6834108011206889,0.4063702601988776,Pre
2002,22,2002.423076923077,99.01,68.00857142857143,19.995714285714286,28.55857142857143,0.08,0.8059584089131129,0.21242081783123148,Pre
2002,23,2002.4423076923076,96.90142857142857,65.51714285714286,16.582857142857144,28.07,0.06999999999999999,0.7916435503978176,0.25859925649019483,Pre
2002,24,2002.4615384615386,99.51857142857143,66.88428571428571,18.15714285714286,26.882857142857144,10.879999999999999,0.8487949213294852,0.08312118958613406,Pre
2002,25,2002.4807692307693,99.37571428571428,61.05285714285714,17.825714285714287,26.81,8.96,0.7545817895814679,0.07388550185434138,Pre
2002,26,2002.5,92.80571428571429,65.91,17.187142857142856,26.912857142857142,4.71,0.8396847199373912,0.05541412639075603,Pre
2002,27,2002.5192307692307,98.34,70.67714285714285,18.347142857142856,25.95714285714286,0,0.888984910268883,0.05541412639075603,Pre
2002,28,2002.5384615384614,99.64285714285714,68.15,18.997142857142858,26.990000000000002,18.49,0.8508461024392573,0.018471375463585345,Pre
2002,29,2002.5576923076924,99.04428571428572,59.027142857142856,18.624285714285715,26.385714285714286,2.55,0.7671061588090798,0.03694275092717069,Pre
2002,30,2002.576923076923,98.66142857142857,63.06285714285714,18.105714285714285,25.268571428571427,4.37,0.5894301793879704,0.046178438658963365,Pre
2002,31,2002.5961538461538,100,67.66142857142857,17.944285714285716,24.291428571428572,32.26,0.6698793161247067,0.009235687731792673,Pre
