EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,LAMBDA_lag,p_total_lag,CASES_100K,label
2001,16,2001.3076923076924,92.46428571428571,70,24.96857142857143,28.524285714285714,1.2281372036354088,52.62,26.480124855194568,Epi
2001,17,2001.326923076923,94.91285714285713,68.09,24.3,31.317142857142855,1.3452108526661677,10.84,36.75130382775911,Epi
2001,18,2001.3461538461538,92.89428571428572,78.76,23.49,30.3,1.2018663994683105,4.8,41.97786188787247,Epi
2001,19,2001.3653846153845,90.74,62.77857142857143,22.947142857142858,28.77285714285714,0.9670117349390335,22,36.32127056964852,Epi
2001,20,2001.3846153846155,92.07285714285715,62.15142857142857,22.947142857142858,28.82,0.8200111945880885,38.410000000000004,24.09840219488975,Epi
2001,21,2001.4038461538462,90.38428571428571,63.848571428571425,23.862857142857145,28.722857142857144,0.7821299143813303,70.8,19.483814540549158,Epi
2001,22,2001.423076923077,89.53428571428572,66.15142857142857,23.804285714285715,29.96142857142857,0.7305216852727983,28.279999999999998,20.228102871894414,Epi
2001,23,2001.4423076923076,91.41857142857143,68.33857142857143,23.548571428571428,27.902857142857144,0.6843288928310676,2.2,19.946927280052876,Epi
2001,24,2001.4615384615386,93.11857142857143,64.44571428571429,23.372857142857143,28.154285714285713,0.7044373181688987,6.38,13.479888667697423,Epi
2001,25,2001.4807692307693,93.74857142857142,72.15142857142857,22.444285714285712,27.002857142857142,0.8182646146311312,57.03,12.470964485207187,Epi
2001,26,2001.5,92.32142857142857,73.12285714285714,22.43285714285714,27.05,0.8795717582917499,22.16,8.71644334708778,Epi
2001,27,2001.5192307692307,93.70428571428572,71.19571428571429,22.26,30.315714285714286,0.9426341686285337,23.88,7.227866684397269,Epi
2001,28,2001.5384615384614,94.70571428571428,67.68714285714286,20.665714285714287,29.021428571428572,0.9223338060325711,66.27,4.531888950857784,Pre
2001,29,2001.5576923076924,88.90142857142857,56.66285714285714,19.94142857142857,25.20285714285714,0.7895093889742989,28.86,4.201094136926559,Pre
2001,30,2001.576923076923,89.09142857142857,57.19571428571429,19.745714285714286,23.145714285714284,0.7328583054938625,29.18,2.447881623091066,Pre
2001,31,2001.5961538461538,92.24142857142857,63.92857142857143,21.077142857142857,24.54,0.8987707286197937,10.94,1.8855304394079833,Pre
2001,32,2001.6153846153845,91.65142857142857,71.83142857142857,20.825714285714284,26.66,0.9173728813559322,1.05,2.1005470684632797,Pre
2001,33,2001.6346153846155,87.43857142857142,68.75857142857143,19.93,26.88142857142857,0.8379314563480781,1.9200000000000002,1.8359112173182992,Pre
2001,34,2001.6538461538462,89.14142857142858,69.22285714285714,19.541428571428572,26.40142857142857,0.7068414867558883,10.73,2.067467587070157,Pre
2001,35,2001.673076923077,92.10571428571428,65.51714285714286,19.355714285714285,23.897142857142857,0.7972278379020561,69.9,1.6043548475664418,Pre
2001,36,2001.6923076923076,94.85571428571428,58.12571428571429,17.812857142857144,23.725714285714286,0.6787108858812709,13.32,1.290099774331778,Pre
2001,37,2001.7115384615386,94.07000000000001,67.16142857142857,18.694285714285716,25.04,0.6989488404464297,18.05,1.4058779592077069,Pre
2001,38,2001.7307692307693,90.16142857142857,66.25714285714285,18.43285714285714,24.145714285714288,0.583612926276032,0.19,0.843526775524624,Pre
2001,39,2001.75,90.97142857142858,58.43571428571428,18.784285714285716,28.415714285714284,0.7005357308369637,5.42,0.8931459976143078,Pre
2001,40,2001.7692307692307,91.80142857142857,60.62571428571429,17.43,23.737142857142857,0.43550739493337237,45.510000000000005,1.356258737118023,Pre
2001,41,2001.7884615384614,96.60857142857142,45.01857142857143,17.902857142857144,23.62142857142857,0.6209242002113554,1.92,1.3231792557249005,Pre
2001,42,2001.8076923076924,90.65285714285714,68.95714285714286,18.154285714285713,24.425714285714285,0.6059908450892739,0,2.199785512642647,Pre
2001,43,2001.826923076923,87,64.23285714285714,19.174285714285713,24.39857142857143,0.4261022044088178,14.06,1.5381958847801966,Pre
2001,44,2001.8461538461538,91.11571428571429,57.70428571428571,20.512857142857143,26.731428571428573,0.38695369969710075,1.22,1.3893382185111456,Pre
2001,45,2001.8653846153845,92.40285714285714,60.14285714285714,19.150000000000002,27.822857142857142,0.26799487731757693,60.34,1.6539740696561258,Pre
2001,46,2001.8846153846155,92.16142857142857,53.94714285714286,19.054285714285715,26.23857142857143,0.31822366240748245,1.9000000000000001,1.8193714766217381,Pre
2001,47,2001.9038461538462,92.42857142857143,53.81285714285714,17.305714285714284,25.12857142857143,0.4548026404418699,0.98,1.9847688835873505,Pre
2001,48,2001.923076923077,93.04428571428572,53.56285714285714,19.591428571428573,23.267142857142858,0.7622662202724547,4.1899999999999995,2.8282956591119746,Pre
2001,49,2001.9423076923076,89.81857142857143,60.537142857142854,20.097142857142856,25.611428571428572,1.2781074843389384,1.7,4.184554396229998,Pre
2001,50,2001.9615384615386,91.33,58.30285714285714,19.12142857142857,27.074285714285715,1.7771116936841596,9.22,7.045929536735095,Epi
2001,51,2001.9807692307693,89.44714285714285,62.62428571428571,19.435714285714287,24.284285714285716,1.0989868002122583,8.59,6.880532129769482,Epi
2001,52,2002,87.47142857142858,55.63285714285714,19.214285714285715,24.29,1.7997528341682052,17.75,16.142786919843786,Epi
2002,1,2002.0192307692307,92.89285714285714,63.87714285714286,19.29285714285714,24.197142857142858,1.1564275806523783,22.91,16.998529036555862,Epi
2002,2,2002.0384615384614,89.60714285714286,69.86428571428571,20.34,26.135714285714286,1.8320876513869884,16.42,40.44534177134189,Epi
2002,3,2002.0576923076924,88.41142857142857,66.81285714285714,21.451428571428572,25.391428571428573,2.3738997359479312,19.21,97.01959671153939,High
2002,4,2002.076923076923,95.69428571428571,58.06142857142857,21.981428571428573,26.458571428571428,1.2790732956303814,15.05,112.36093324549665,High
2002,5,2002.0961538461538,92.5,71.66142857142857,22.41857142857143,27.67142857142857,1.1119313733671718,48.43,119.26863664741754,High
2002,6,2002.1153846153845,93.90285714285714,71.39285714285714,21.61285714285714,28.535714285714285,1.0226620822396202,10.629999999999999,119.1045581818137,High
2002,7,2002.1346153846155,95.86428571428571,65.36714285714285,22.747142857142858,27.677142857142858,0.9436563270139449,34.17,108.1933402191596,High
2002,8,2002.1538461538462,96.08,63.5,23.224285714285713,28.414285714285715,0.9329047412352175,25.29,121.04068407593878,High
2002,9,2002.173076923077,94.12571428571428,59.79714285714286,22.492857142857144,28.051428571428573,0.8767012707931464,48.23,113.68996881688761,High
2002,10,2002.1923076923076,94.74857142857142,62.4,23.314285714285713,26.18,0.8801073438637008,15.93,156.95746019661522,High
2002,11,2002.2115384615386,88.82857142857144,73.73142857142857,23.169999999999998,27.754285714285714,0.7699179229121133,33.99,141.50126873673528,High
2002,12,2002.2307692307693,93.1,75.34714285714286,21.861428571428572,28.057142857142857,0.5176067072844291,20.830000000000002,94.47638049468017,High
2002,13,2002.25,94.08857142857143,71.32142857142857,23.391428571428573,25.10142857142857,0.32880092144259615,43.92,60.348059649085386,High
